TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN005811,10/16/2024,Tea Powder 500g,Grocery,South,Online,5,338.13,1690.65,UPI,CUST0094
TXN005031,10/16/2024,Perfume 100ml,Beauty & Personal Care,West,Online,1,1267.55,1267.55,Cash,CUST0074
TXN003542,10/16/2024,Mixer Grinder,Home & Kitchen,South,Online,3,2226.33,6678.99,Cash,CUST0740
TXN004865,10/16/2024,Bluetooth Speaker,Electronics,North,Online,2,3028.89,6057.78,UPI,CUST0781
TXN004321,10/16/2024,Sugar 1kg,Grocery,North,Offline,3,46.51,139.53,Credit Card,CUST0271
TXN002721,10/16/2024,Toor Dal 1kg,Grocery,East,Online,1,138.9,138.9,Credit Card,CUST0575
TXN003539,10/16/2024,Mixer Grinder,Home & Kitchen,North,Online,3,4377.43,13132.29,UPI,CUST0892
TXN002612,10/16/2024,Face Wash,Beauty & Personal Care,West,Online,2,281.87,563.74,UPI,CUST0064
TXN001065,10/16/2024,Sunflower Oil 1L,Grocery,West,Offline,1,205.29,205.29,Cash,CUST0505
TXN000740,10/16/2024,Face Wash,Beauty & Personal Care,East,Online,1,234.66,234.66,Net Banking,CUST0820
TXN004959,10/16/2024,Body Lotion,Beauty & Personal Care,East,Online,5,455.48,2277.4,UPI,CUST0019
TXN000347,10/17/2024,Pressure Cooker,Home & Kitchen,East,Online,2,1296.05,2592.1,UPI,CUST0126
TXN003213,10/17/2024,Women's Kurti,Clothing,South,Offline,1,504.77,504.77,Credit Card,CUST0068
TXN004895,10/17/2024,Bed Sheet Set,Home & Kitchen,East,Online,2,658.44,1316.88,Cash,CUST0454
TXN003498,10/17/2024,Tea Powder 500g,Grocery,South,Offline,2,161.64,323.28,Credit Card,CUST0072
TXN002395,10/17/2024,Women's Kurti,Clothing,South,Online,1,1237.23,1237.23,Net Banking,CUST0861
TXN002209,10/17/2024,Bluetooth Speaker,Electronics,West,Online,1,2620.27,2620.27,Net Banking,CUST0517
TXN003441,10/17/2024,Wheat Flour 5kg,Grocery,South,Online,2,337.2,674.4,Cash,CUST0405
TXN003764,10/17/2024,Wheat Flour 5kg,Grocery,West,Online,1,288.48,288.48,Credit Card,CUST0738
TXN004525,10/17/2024,Kids Hoodie,Clothing,North,Offline,3,1033.6,3100.8,Net Banking,CUST0406
TXN004312,10/17/2024,Pressure Cooker,Home & Kitchen,East,Offline,4,2150.82,8603.28,Credit Card,CUST0208
TXN002044,10/17/2024,Power Bank 10000mAh,Electronics,South,Online,5,1071.45,5357.25,UPI,CUST0624
TXN002820,10/17/2024,Men's T-Shirt,Clothing,South,Offline,4,442.92,1771.68,Net Banking,CUST0246
TXN000636,10/17/2024,Basmati Rice 5kg,Grocery,East,Offline,4,412.52,1650.08,Credit Card,CUST0117
TXN005427,10/17/2024,Wireless Earbuds,Electronics,South,Online,3,995.91,2987.73,UPI,CUST0846
TXN004435,10/17/2024,Denim Jeans,Clothing,East,Offline,2,1492.94,2985.88,Credit Card,CUST0861
TXN000872,10/17/2024,Bed Sheet Set,Home & Kitchen,West,Online,2,621.2,1242.4,UPI,CUST0701
TXN004724,10/17/2024,Power Bank 10000mAh,Electronics,North,Online,1,1764.1,1764.1,Credit Card,CUST0676
TXN000512,10/17/2024,Toor Dal 1kg,Grocery,East,Offline,1,162.75,162.75,UPI,CUST0113
TXN001196,10/17/2024,Toor Dal 1kg,Grocery,East,Online,1,162.07,162.07,Credit Card,CUST0708
TXN003609,10/18/2024,LED TV 32in,Electronics,South,Offline,3,10887.97,32663.91,Cash,CUST0513
TXN001444,10/18/2024,Men's T-Shirt,Clothing,West,Offline,2,360.6,721.2,UPI,CUST0325
TXN005344,10/18/2024,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,653.82,653.82,Cash,CUST0655
TXN004890,10/18/2024,Tea Powder 500g,Grocery,South,Offline,2,247.82,495.64,UPI,CUST0199
TXN004489,10/18/2024,Denim Jeans,Clothing,North,Online,3,1064.5,3193.5,Credit Card,CUST0504
TXN004897,10/18/2024,Perfume 100ml,Beauty & Personal Care,South,Online,4,1908.74,7634.96,Credit Card,CUST0130
TXN004601,10/18/2024,LED TV 32in,Electronics,South,Offline,4,12143.93,48575.72,UPI,CUST0470
TXN000764,10/18/2024,Non-Stick Pan,Home & Kitchen,North,Offline,3,601.52,1804.56,Cash,CUST0448
TXN002032,10/18/2024,Mixer Grinder,Home & Kitchen,North,Offline,1,2262.71,2262.71,Credit Card,CUST0562
TXN001834,10/18/2024,Winter Jacket,Clothing,South,Online,2,1884.18,3768.36,Credit Card,CUST0848
TXN001529,10/18/2024,Winter Jacket,Clothing,East,Offline,1,2553.3,2553.3,Cash,CUST0280
TXN003776,10/18/2024,Formal Shirt,Clothing,East,Online,1,1234.89,1234.89,Credit Card,CUST0791
TXN001029,10/18/2024,Hair Oil,Beauty & Personal Care,West,Online,1,343.63,343.63,Cash,CUST0544
TXN005743,10/18/2024,Formal Shirt,Clothing,North,Online,1,1292.48,1292.48,Credit Card,CUST0447
TXN005035,10/18/2024,Denim Jeans,Clothing,North,Offline,1,1403.24,1403.24,Net Banking,CUST0364
TXN005680,10/19/2024,Basmati Rice 5kg,Grocery,East,Online,1,690.95,690.95,Credit Card,CUST0502
TXN001402,10/19/2024,Winter Jacket,Clothing,East,Offline,3,2960.82,8882.46,Net Banking,CUST0505
TXN000971,10/19/2024,Bluetooth Speaker,Electronics,West,Online,1,2104.51,2104.51,UPI,CUST0726
TXN003802,10/19/2024,LED Bulb Pack,Home & Kitchen,North,Online,1,397.56,397.56,Credit Card,CUST0070
TXN004417,10/19/2024,Tea Powder 500g,Grocery,North,Online,2,183.45,366.9,Credit Card,CUST0257
TXN005606,10/19/2024,LED Bulb Pack,Home & Kitchen,South,Online,1,344.84,344.84,UPI,CUST0718
TXN006000,10/19/2024,Kids Hoodie,Clothing,South,Online,1,617.92,617.92,UPI,CUST0391
TXN002699,10/19/2024,Denim Jeans,Clothing,South,Offline,2,956.73,1913.46,Cash,CUST0346
TXN002142,10/19/2024,Wireless Earbuds,Electronics,West,Offline,5,3228.64,16143.2,UPI,CUST0865
TXN000751,10/19/2024,Pressure Cooker,Home & Kitchen,North,Online,3,1362.73,4088.19,Net Banking,CUST0036
TXN001017,10/19/2024,Laptop Bag,Electronics,North,Offline,5,1760.76,8803.8,Credit Card,CUST0790
TXN002521,10/20/2024,Power Bank 10000mAh,Electronics,North,Online,1,989.85,989.85,Net Banking,CUST0679
TXN003381,10/20/2024,Kids Hoodie,Clothing,West,Online,1,1056.88,1056.88,UPI,CUST0155
TXN004589,10/20/2024,Wheat Flour 5kg,Grocery,East,Offline,1,262.03,262.03,UPI,CUST0530
TXN004501,10/20/2024,Face Wash,Beauty & Personal Care,East,Online,1,177.8,177.8,UPI,CUST0231
TXN000562,10/20/2024,Sunscreen SPF50,Beauty & Personal Care,West,Online,2,526.64,1053.28,Credit Card,CUST0552
TXN000772,10/20/2024,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,538.15,538.15,Net Banking,CUST0785
TXN003082,10/20/2024,Non-Stick Pan,Home & Kitchen,West,Offline,3,881.39,2644.17,UPI,CUST0718
TXN001059,10/20/2024,Hair Oil,Beauty & Personal Care,North,Offline,1,117.84,117.84,Net Banking,CUST0538
TXN001099,10/20/2024,Face Wash,Beauty & Personal Care,East,Online,1,211.32,211.32,Credit Card,CUST0054
TXN000047,10/20/2024,Water Bottle,Home & Kitchen,South,Offline,3,187.83,563.49,Credit Card,CUST0131
TXN000260,10/20/2024,LED TV 32in,Electronics,South,Online,4,11026.27,44105.08,UPI,CUST0034
TXN005958,10/20/2024,Toor Dal 1kg,Grocery,East,Offline,1,143.84,143.84,Net Banking,CUST0253
TXN001460,10/20/2024,Tea Powder 500g,Grocery,North,Online,3,212.96,638.88,UPI,CUST0137
TXN005254,10/20/2024,Toor Dal 1kg,Grocery,East,Offline,1,144.5,144.5,Credit Card,CUST0056
TXN002050,10/21/2024,Women's Kurti,Clothing,South,Online,1,879.45,879.45,UPI,CUST0826
TXN001863,10/21/2024,Sugar 1kg,Grocery,East,Online,2,57.07,114.14,Credit Card,CUST0536
TXN000524,10/21/2024,Bluetooth Speaker,Electronics,North,Online,2,2628.6,5257.2,Net Banking,CUST0140
TXN005357,10/21/2024,Tea Powder 500g,Grocery,West,Online,1,188.48,188.48,Cash,CUST0532
TXN000684,10/21/2024,Bed Sheet Set,Home & Kitchen,South,Online,2,1074.73,2149.46,Net Banking,CUST0448
TXN004751,10/21/2024,Bed Sheet Set,Home & Kitchen,West,Online,4,1160.04,4640.16,Net Banking,CUST0659
TXN002137,10/21/2024,Men's T-Shirt,Clothing,South,Online,5,752.98,3764.9,UPI,CUST0397
TXN001265,10/21/2024,Body Lotion,Beauty & Personal Care,West,Online,2,576.06,1152.12,Credit Card,CUST0429
TXN002201,10/21/2024,Women's Kurti,Clothing,North,Online,3,1250.61,3751.83,Credit Card,CUST0089
TXN001584,10/21/2024,LED TV 32in,Electronics,West,Offline,1,14756.21,14756.21,Credit Card,CUST0141
TXN003954,10/21/2024,Wireless Earbuds,Electronics,East,Online,3,2266.51,6799.53,Credit Card,CUST0314
TXN003608,10/21/2024,Perfume 100ml,Beauty & Personal Care,East,Online,2,1886.3,3772.6,Credit Card,CUST0026
TXN004035,10/21/2024,Smartwatch,Electronics,North,Offline,2,5974.51,11949.02,UPI,CUST0446
TXN004193,10/21/2024,Hair Oil,Beauty & Personal Care,East,Offline,3,242.87,728.61,UPI,CUST0744
TXN000861,10/21/2024,LED TV 32in,Electronics,East,Online,3,12899.92,38699.76,UPI,CUST0413
TXN000044,10/21/2024,Hair Oil,Beauty & Personal Care,East,Online,4,299.03,1196.12,Credit Card,CUST0738
TXN005874,10/21/2024,Bed Sheet Set,Home & Kitchen,North,Offline,1,1252.06,1252.06,Credit Card,CUST0155
TXN002004,10/21/2024,Formal Shirt,Clothing,East,Offline,2,732.45,1464.9,Credit Card,CUST0389
TXN002072,10/21/2024,Power Bank 10000mAh,Electronics,North,Online,2,1799.39,3598.78,Credit Card,CUST0155
TXN005728,10/21/2024,Winter Jacket,Clothing,South,Online,2,2513.24,5026.48,Net Banking,CUST0595
TXN000630,10/21/2024,Tea Powder 500g,Grocery,North,Online,3,200.14,600.42,Cash,CUST0481
TXN002535,10/21/2024,Water Bottle,Home & Kitchen,East,Online,1,260.83,260.83,Net Banking,CUST0616
TXN000180,10/21/2024,Non-Stick Pan,Home & Kitchen,South,Offline,1,916.9,916.9,Net Banking,CUST0844
TXN000829,10/21/2024,Formal Shirt,Clothing,North,Offline,1,1078.98,1078.98,Credit Card,CUST0724
TXN001815,10/21/2024,Denim Jeans,Clothing,North,Offline,1,1859.09,1859.09,UPI,CUST0002
TXN001125,10/22/2024,Water Bottle,Home & Kitchen,South,Online,5,382.86,1914.3,Credit Card,CUST0390
TXN000346,10/22/2024,Hair Oil,Beauty & Personal Care,East,Online,3,191.72,575.16,UPI,CUST0533
TXN001680,10/22/2024,Pressure Cooker,Home & Kitchen,North,Online,4,1968.09,7872.36,UPI,CUST0550
TXN001477,10/22/2024,Bluetooth Speaker,Electronics,South,Offline,2,3020.09,6040.18,UPI,CUST0274
TXN001820,10/22/2024,Power Bank 10000mAh,Electronics,North,Online,2,1226.56,2453.12,UPI,CUST0026
TXN004688,10/22/2024,Toor Dal 1kg,Grocery,South,Online,1,138.83,138.83,UPI,CUST0428
TXN005719,10/22/2024,Face Wash,Beauty & Personal Care,South,Online,3,381.41,1144.23,Net Banking,CUST0454
TXN004386,10/22/2024,Wireless Earbuds,Electronics,South,Offline,4,2604.56,10418.24,Net Banking,CUST0618
TXN001186,10/22/2024,Kids Hoodie,Clothing,North,Offline,4,978.85,3915.4,Net Banking,CUST0451
TXN005189,10/22/2024,Smartwatch,Electronics,North,Online,2,3296.43,6592.86,Credit Card,CUST0616
TXN000305,10/22/2024,Bed Sheet Set,Home & Kitchen,North,Online,5,1673.75,8368.75,Net Banking,CUST0446
TXN002063,10/22/2024,Toor Dal 1kg,Grocery,West,Online,3,170.64,511.92,UPI,CUST0306
TXN000431,10/23/2024,Basmati Rice 5kg,Grocery,North,Online,1,415.3,415.3,Cash,CUST0494
TXN000189,10/23/2024,Women's Kurti,Clothing,East,Offline,4,1221.18,4884.72,UPI,CUST0892
TXN003315,10/23/2024,Perfume 100ml,Beauty & Personal Care,North,Offline,1,2183.11,2183.11,UPI,CUST0541
TXN004296,10/23/2024,Wireless Earbuds,Electronics,South,Online,2,1105.03,2210.06,Net Banking,CUST0713
TXN003301,10/23/2024,Water Bottle,Home & Kitchen,North,Online,1,395.73,395.73,Net Banking,CUST0757
TXN003892,10/23/2024,Tea Powder 500g,Grocery,North,Offline,3,205.42,616.26,Credit Card,CUST0848
TXN005637,10/23/2024,Bluetooth Speaker,Electronics,West,Online,3,2856.99,8570.97,UPI,CUST0572
TXN003208,10/23/2024,LED Bulb Pack,Home & Kitchen,West,Online,1,261.01,261.01,Cash,CUST0051
TXN000990,10/23/2024,Sunflower Oil 1L,Grocery,East,Offline,2,126.76,253.52,Credit Card,CUST0892
TXN001233,10/23/2024,Tea Powder 500g,Grocery,East,Online,2,174.62,349.24,UPI,CUST0499
TXN002271,10/23/2024,Smartwatch,Electronics,East,Offline,1,5920.25,5920.25,Net Banking,CUST0555
TXN004952,10/23/2024,Body Lotion,Beauty & Personal Care,North,Online,5,365.83,1829.15,Cash,CUST0852
TXN002226,10/23/2024,Tea Powder 500g,Grocery,South,Online,2,150.55,301.1,UPI,CUST0526
TXN005951,10/23/2024,Wheat Flour 5kg,Grocery,South,Online,1,238.62,238.62,UPI,CUST0218
TXN000556,10/23/2024,Water Bottle,Home & Kitchen,West,Online,3,157.86,473.58,Credit Card,CUST0825
TXN002324,10/23/2024,Hair Oil,Beauty & Personal Care,South,Offline,1,136.43,136.43,UPI,CUST0018
TXN002198,10/23/2024,Denim Jeans,Clothing,West,Offline,2,1042.57,2085.14,Net Banking,CUST0097
TXN003129,10/24/2024,Wireless Earbuds,Electronics,West,Offline,2,2803.24,5606.48,Credit Card,CUST0653
TXN002783,10/24/2024,Perfume 100ml,Beauty & Personal Care,West,Online,1,2390,2390,Credit Card,CUST0685
TXN000091,10/24/2024,Smartwatch,Electronics,West,Online,3,2331.65,6994.95,Credit Card,CUST0716
TXN000006,10/24/2024,Body Lotion,Beauty & Personal Care,South,Offline,2,481.83,963.66,Net Banking,CUST0797
TXN000718,10/24/2024,Bluetooth Speaker,Electronics,West,Online,4,1966.57,7866.28,UPI,CUST0566
TXN004085,10/24/2024,LED Bulb Pack,Home & Kitchen,South,Online,1,388.89,388.89,Cash,CUST0490
TXN003478,10/24/2024,Tea Powder 500g,Grocery,West,Offline,1,218.63,218.63,UPI,CUST0749
TXN001008,10/24/2024,Toor Dal 1kg,Grocery,West,Online,2,145.72,291.44,UPI,CUST0338
TXN005452,10/24/2024,LED Bulb Pack,Home & Kitchen,South,Online,2,192.64,385.28,UPI,CUST0470
TXN001165,10/24/2024,Wheat Flour 5kg,Grocery,South,Online,2,237.25,474.5,Net Banking,CUST0052
TXN005869,10/24/2024,Power Bank 10000mAh,Electronics,South,Online,1,1325.61,1325.61,Credit Card,CUST0787
TXN002790,10/24/2024,Perfume 100ml,Beauty & Personal Care,South,Offline,2,1240.46,2480.92,Credit Card,CUST0018
TXN003356,10/24/2024,LED TV 32in,Electronics,East,Online,2,10373.06,20746.12,Net Banking,CUST0559
TXN002602,10/24/2024,Smartwatch,Electronics,South,Online,1,1802.65,1802.65,Cash,CUST0717
TXN003490,10/25/2024,Women's Kurti,Clothing,East,Online,2,1342.21,2684.42,Cash,CUST0045
TXN001685,10/25/2024,LED Bulb Pack,Home & Kitchen,West,Offline,5,219.16,1095.8,Cash,CUST0513
TXN003428,10/25/2024,Sunscreen SPF50,Beauty & Personal Care,North,Offline,5,325.01,1625.05,Cash,CUST0878
TXN003207,10/25/2024,Wheat Flour 5kg,Grocery,South,Online,1,256.59,256.59,UPI,CUST0858
TXN002522,10/25/2024,Sunflower Oil 1L,Grocery,South,Online,3,203.47,610.41,Credit Card,CUST0533
TXN002634,10/25/2024,Wheat Flour 5kg,Grocery,East,Offline,1,205.54,205.54,UPI,CUST0271
TXN003270,10/25/2024,LED Bulb Pack,Home & Kitchen,South,Online,3,165,495,UPI,CUST0092
TXN003868,10/25/2024,Wheat Flour 5kg,Grocery,East,Online,2,346.94,693.88,Credit Card,CUST0093
TXN003788,10/25/2024,Wireless Earbuds,Electronics,West,Online,1,3209,3209,Cash,CUST0010
TXN001664,10/25/2024,Kids Hoodie,Clothing,South,Online,2,871.39,1742.78,UPI,CUST0070
TXN000236,10/25/2024,Non-Stick Pan,Home & Kitchen,East,Online,1,866.68,866.68,Cash,CUST0071
TXN005821,10/25/2024,Sugar 1kg,Grocery,North,Online,2,47.61,95.22,Credit Card,CUST0685
TXN000357,10/25/2024,Wheat Flour 5kg,Grocery,North,Online,3,334.12,1002.36,Net Banking,CUST0192
TXN001862,10/25/2024,Shampoo 400ml,Beauty & Personal Care,West,Offline,4,389.18,1556.72,Cash,CUST0008
TXN003391,10/25/2024,Smartwatch,Electronics,North,Online,1,2798.51,2798.51,Cash,CUST0482
TXN003394,10/25/2024,Bluetooth Speaker,Electronics,East,Online,1,1596.8,1596.8,UPI,CUST0807
TXN001328,10/25/2024,Water Bottle,Home & Kitchen,South,Online,2,160.25,320.5,Cash,CUST0522
TXN001841,10/25/2024,Laptop Bag,Electronics,South,Online,2,877.83,1755.66,Net Banking,CUST0337
TXN000281,10/25/2024,Smartwatch,Electronics,East,Online,2,4753.8,9507.6,Credit Card,CUST0854
TXN003206,10/26/2024,Formal Shirt,Clothing,South,Online,5,1166.44,5832.2,Cash,CUST0568
TXN002994,10/26/2024,Toor Dal 1kg,Grocery,North,Online,1,158.07,158.07,UPI,CUST0396
TXN000129,10/26/2024,Basmati Rice 5kg,Grocery,South,Offline,2,590.03,1180.06,Credit Card,CUST0285
TXN004821,10/26/2024,Bluetooth Speaker,Electronics,East,Offline,1,1740.59,1740.59,UPI,CUST0103
TXN000451,10/26/2024,Sunflower Oil 1L,Grocery,South,Online,1,122.75,122.75,UPI,CUST0772
TXN002378,10/26/2024,Body Lotion,Beauty & Personal Care,South,Online,1,524.98,524.98,Credit Card,CUST0444
TXN002053,10/26/2024,Smartwatch,Electronics,West,Offline,5,3352.18,16760.9,UPI,CUST0623
TXN004946,10/26/2024,Formal Shirt,Clothing,South,Online,4,911.6,3646.4,Credit Card,CUST0227
TXN004036,10/26/2024,Wireless Earbuds,Electronics,North,Online,2,3847.44,7694.88,Credit Card,CUST0322
TXN000448,10/26/2024,Face Wash,Beauty & Personal Care,East,Offline,1,159.92,159.92,Credit Card,CUST0344
TXN001341,10/26/2024,Women's Kurti,Clothing,West,Online,1,869.78,869.78,Credit Card,CUST0710
TXN003262,10/26/2024,Bluetooth Speaker,Electronics,East,Online,1,3089.92,3089.92,UPI,CUST0081
TXN002415,10/26/2024,Power Bank 10000mAh,Electronics,East,Offline,1,928.64,928.64,Credit Card,CUST0205
TXN001781,10/26/2024,Smartwatch,Electronics,East,Offline,3,2778.92,8336.76,Credit Card,CUST0248
TXN005110,10/26/2024,Sunflower Oil 1L,Grocery,West,Online,1,218.96,218.96,UPI,CUST0241
TXN002705,10/26/2024,Face Wash,Beauty & Personal Care,West,Offline,1,240.23,240.23,UPI,CUST0208
TXN001559,10/26/2024,Formal Shirt,Clothing,East,Online,4,843.75,3375,UPI,CUST0446
TXN005074,10/26/2024,Laptop Bag,Electronics,West,Offline,2,1287.74,2575.48,Cash,CUST0757
TXN002350,10/26/2024,Women's Kurti,Clothing,South,Online,3,518.06,1554.18,UPI,CUST0536
TXN005999,10/27/2024,Basmati Rice 5kg,Grocery,East,Offline,2,409.32,818.64,UPI,CUST0287
TXN002605,10/27/2024,Winter Jacket,Clothing,South,Offline,1,2232.3,2232.3,Net Banking,CUST0800
TXN005339,10/27/2024,Pressure Cooker,Home & Kitchen,North,Online,3,1829.14,5487.42,Cash,CUST0772
TXN000625,10/27/2024,Power Bank 10000mAh,Electronics,South,Online,2,918.6,1837.2,Credit Card,CUST0445
TXN000109,10/27/2024,Bed Sheet Set,Home & Kitchen,East,Online,2,1130.45,2260.9,UPI,CUST0239
TXN002901,10/27/2024,Water Bottle,Home & Kitchen,East,Online,4,334.7,1338.8,Credit Card,CUST0268
TXN001927,10/27/2024,Bed Sheet Set,Home & Kitchen,West,Online,2,1098.96,2197.92,Net Banking,CUST0644
TXN000157,10/27/2024,Body Lotion,Beauty & Personal Care,North,Online,4,369.17,1476.68,Net Banking,CUST0680
TXN001220,10/27/2024,Denim Jeans,Clothing,East,Online,4,1178.61,4714.44,Net Banking,CUST0789
TXN000572,10/27/2024,Smartwatch,Electronics,West,Offline,2,4675.17,9350.34,UPI,CUST0654
TXN000163,10/27/2024,LED Bulb Pack,Home & Kitchen,East,Online,4,299.06,1196.24,Credit Card,CUST0681
TXN005564,10/27/2024,Women's Kurti,Clothing,West,Online,3,1106.37,3319.11,Credit Card,CUST0249
TXN000147,10/27/2024,Smartwatch,Electronics,East,Offline,1,2531.83,2531.83,Credit Card,CUST0222
TXN001204,10/27/2024,Non-Stick Pan,Home & Kitchen,East,Online,1,559.71,559.71,Credit Card,CUST0597
TXN000907,10/27/2024,Wireless Earbuds,Electronics,West,Offline,1,3055.15,3055.15,UPI,CUST0565
TXN003527,10/27/2024,Power Bank 10000mAh,Electronics,North,Online,3,1775.88,5327.64,Cash,CUST0227
TXN005759,10/27/2024,Wireless Earbuds,Electronics,West,Offline,3,1393.8,4181.4,UPI,CUST0128
TXN003483,10/27/2024,Mixer Grinder,Home & Kitchen,West,Online,3,4120.52,12361.56,Credit Card,CUST0507
TXN004843,10/27/2024,Perfume 100ml,Beauty & Personal Care,West,Offline,1,1339.1,1339.1,Credit Card,CUST0743
TXN000811,10/27/2024,Laptop Bag,Electronics,South,Offline,4,1409.58,5638.32,Credit Card,CUST0141
TXN000245,10/27/2024,Laptop Bag,Electronics,West,Offline,3,1293.16,3879.48,UPI,CUST0248
TXN005075,10/27/2024,Bed Sheet Set,Home & Kitchen,North,Offline,2,1361.7,2723.4,Credit Card,CUST0262
TXN005202,10/28/2024,Kids Hoodie,Clothing,North,Online,1,567.15,567.15,Credit Card,CUST0632
TXN000590,10/28/2024,Mixer Grinder,Home & Kitchen,South,Offline,1,3357,3357,Credit Card,CUST0410
TXN001038,10/28/2024,Hair Oil,Beauty & Personal Care,North,Online,3,239.86,719.58,Credit Card,CUST0736
TXN003926,10/28/2024,Women's Kurti,Clothing,West,Offline,1,954.03,954.03,Cash,CUST0154
TXN005547,10/28/2024,Perfume 100ml,Beauty & Personal Care,South,Offline,3,2280.68,6842.04,UPI,CUST0863
TXN003123,10/28/2024,Wheat Flour 5kg,Grocery,East,Offline,1,227.7,227.7,Credit Card,CUST0575
TXN004396,10/28/2024,Wireless Earbuds,Electronics,West,Offline,1,3071.73,3071.73,UPI,CUST0128
TXN001343,10/28/2024,Pressure Cooker,Home & Kitchen,West,Offline,5,1251.33,6256.65,UPI,CUST0511
TXN003982,10/28/2024,LED TV 32in,Electronics,East,Offline,4,10688.91,42755.64,Cash,CUST0428
TXN000869,10/28/2024,Bluetooth Speaker,Electronics,East,Online,1,1429.09,1429.09,UPI,CUST0350
TXN002411,10/28/2024,Power Bank 10000mAh,Electronics,East,Online,3,878.76,2636.28,Credit Card,CUST0632
TXN003734,10/28/2024,Bluetooth Speaker,Electronics,West,Online,1,3176.16,3176.16,Net Banking,CUST0768
TXN000995,10/28/2024,Sugar 1kg,Grocery,North,Offline,5,50.84,254.2,Credit Card,CUST0493
TXN004556,10/28/2024,Sugar 1kg,Grocery,West,Offline,1,45.65,45.65,Credit Card,CUST0204
TXN000723,10/28/2024,Sugar 1kg,Grocery,West,Online,2,42.12,84.24,Cash,CUST0500
TXN003251,10/28/2024,Perfume 100ml,Beauty & Personal Care,West,Online,1,2173.16,2173.16,Credit Card,CUST0116
TXN002038,10/28/2024,Pressure Cooker,Home & Kitchen,West,Online,3,1102.85,3308.55,UPI,CUST0512
TXN000814,10/28/2024,Kids Hoodie,Clothing,South,Online,2,796.05,1592.1,Net Banking,CUST0419
TXN005961,10/28/2024,Mixer Grinder,Home & Kitchen,South,Online,2,2455.6,4911.2,Cash,CUST0070
TXN001471,10/28/2024,Body Lotion,Beauty & Personal Care,East,Online,1,359.47,359.47,Cash,CUST0553
TXN004956,10/29/2024,Tea Powder 500g,Grocery,South,Online,4,236.11,944.44,UPI,CUST0679
TXN005598,10/29/2024,Formal Shirt,Clothing,East,Offline,1,951.62,951.62,UPI,CUST0028
TXN000875,10/29/2024,Water Bottle,Home & Kitchen,North,Online,2,204.71,409.42,Cash,CUST0706
TXN005158,10/29/2024,Kids Hoodie,Clothing,North,Online,1,664.01,664.01,Net Banking,CUST0446
TXN004334,10/29/2024,Power Bank 10000mAh,Electronics,North,Online,4,1601.04,6404.16,Cash,CUST0384
TXN002685,10/29/2024,Mixer Grinder,Home & Kitchen,East,Online,1,3562.55,3562.55,UPI,CUST0380
TXN001725,10/29/2024,Pressure Cooker,Home & Kitchen,West,Online,1,1994.48,1994.48,UPI,CUST0352
TXN004222,10/29/2024,LED Bulb Pack,Home & Kitchen,West,Offline,1,316.28,316.28,UPI,CUST0816
TXN003821,10/29/2024,Non-Stick Pan,Home & Kitchen,East,Offline,3,488.87,1466.61,UPI,CUST0314
TXN003807,10/29/2024,Water Bottle,Home & Kitchen,East,Online,1,150.44,150.44,Credit Card,CUST0701
TXN000651,10/29/2024,Face Wash,Beauty & Personal Care,North,Online,2,173.54,347.08,UPI,CUST0848
